client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
7976241,129,35.5,F,2,35455.7,0,3
7739677,93,25.0,,2,60986.86,3,6
3469548,88,27.0,M,3,40721.53999999999,6,9
9386056,94,19.5,,2,66793.45999999999,0,3
5452512,82,45.0,,2,33704.29,5,8
2085392,59,33.0,,2,26466.29,0,3
9512448,59,29.5,F,4,57125.47,1,4
1115553,130,37.5,F,2,57564.45,3,6
2980183,61,26.0,M,3,55718.33,6,9
8626874,145,67.0,F,2,76905.53,0,4
4142199,93,67.5,,3,278541.3,6,9
5562109,73,63.5,,2,346089.76,1,6
7031997,131,63.5,F,2,34874.259999999995,2,5
1087333,174,53.0,F,4,666536.37,6,9
7991851,98,56.0,M,2,151785.72,2,5
2607843,128,33.0,M,2,27762.29,1,4
5741629,93,56.0,,2,176040.87,4,7
7536028,72,52.5,F,2,28801.35,2,5
9739339,138,43.5,M,3,193368.46,3,6
3168385,121,65.0,F,2,43415.34,5,9
5401188,228,77.0,F,2,53321.65,4,7
3243026,178,60.0,F,2,59795.32,1,4
9406052,91,46.5,,2,41099.59,1,4
6895467,161,32.0,M,2,27490.08,6,9
2560718,156,49.0,F,2,54378.56,1,4
6504585,189,34.0,M,2,26360.76,2,5
1401317,189,38.5,,2,347802.78,5,8
6926751,97,28.0,,2,37902.08,4,7
5805335,68,22.5,,2,27483.98,1,4
5200954,287,62.0,M,3,166168.75,6,9
5096171,226,74.0,,2,57222.18,2,5
9206356,89,34.0,,2,43805.25,5,8
6423163,85,29.0,,2,31813.96,3,6
7308563,178,32.5,M,5,343268.12,1,4
7108597,58,54.5,M,2,293751.75,6,9
6786810,359,32.0,M,2,28482.11,4,7
1008297,71,26.5,,2,31534.05,1,4
5299753,118,31.0,F,2,70457.78,2,5
9551191,148,48.5,F,3,79060.79999999999,6,9
2273399,320,58.0,M,2,34868.36,3,6
6495358,115,38.5,,2,110859.63,1,4
6125000,189,38.5,F,2,44217.03999999999,3,6
7221973,192,54.0,,2,371918.94,2,5
5914359,192,41.0,F,2,66144.88,2,5
3046021,152,52.5,M,4,542248.0700000001,1,4
1842611,61,23.0,,2,27405.78,2,5
1169522,191,53.5,F,2,97744.8,3,6
591018,142,64.5,F,2,30288.2,1,4
7114749,68,18.5,,3,33422.82,6,9
9064536,87,71.0,,2,104878.08,0,3
1264037,70,25.5,F,2,36089.38,5,8
7359292,214,75.0,M,2,84643.62,4,7
6955685,57,55.0,,2,68735.17,0,3
5382870,140,27.0,F,2,45361.72,3,6
2661111,58,25.0,,2,56362.6,5,8
5466774,66,33.5,,2,70090.76,6,9
9367060,137,57.5,F,2,33533.99,1,4
2309007,141,42.0,M,2,380215.6,2,6
6840926,95,66.5,M,2,75348.69,2,6
6473365,194,61.5,M,2,27418.64,2,5
443921,60,49.0,M,2,73511.5,6,9
6683397,122,71.5,M,2,752748.5,6,9
9966704,68,18.5,,2,25766.59,3,6
698029,67,31.0,,3,57355.96,6,9
1002662,189,66.0,M,2,26652.23,1,4
3754595,76,23.5,,2,27700.38,6,9
4137311,62,45.5,M,2,46569.61,1,4
1199169,194,44.5,F,2,192307.29,4,7
9275573,72,48.5,,2,32198.08,0,3
1809691,104,58.0,,2,50740.17,4,7
3756516,179,33.0,M,2,96241.58,4,7
6413533,82,67.0,M,2,442256.94,6,9
3979991,154,43.0,F,2,50142.84,0,4
3811753,181,37.0,M,2,95550.1,5,8
1162535,295,61.5,M,2,78270.98999999999,2,5
5848027,292,41.0,M,2,57264.74,6,9
5261628,288,56.0,M,2,96571.81,4,7
4035305,284,70.5,F,2,240686.73,6,9
3073360,261,39.5,M,2,33666.59,4,7
8066807,256,51.0,M,3,292613.99,6,9
5566976,287,55.5,M,4,194859.69,1,4
1892750,241,49.5,M,2,40269.71,4,7
177765,129,30.5,M,3,144253.99,1,4
5516477,58,41.0,M,2,27114.78,5,8
7547652,167,29.5,M,2,87047.26999999999,4,7
5477839,335,24.0,,2,29398.82,1,4
5826916,192,62.0,F,2,50209.96,3,6
1582129,106,61.0,M,2,34999.259999999995,2,5
30462,190,66.0,M,2,235960.05,3,6
2199896,101,36.0,,2,73153.92,0,3
790472,72,37.5,,2,52089.15,4,7
8531480,83,34.5,,2,156780.81,4,7
8175549,119,31.0,M,2,56258.07,6,9
3640937,204,41.0,F,2,62832.99,0,3
6599771,177,57.5,F,2,28263.07,1,4
2772447,119,39.5,M,3,31086.76,3,6
8105492,55,57.0,,2,137054.65,2,5
1547428,189,48.0,M,2,281852.92,1,4
4646647,145,51.5,M,2,96246.79,5,8
9349855,125,75.5,M,2,198597.35,6,9
5135096,189,40.5,M,2,29750.48,5,8
9306875,176,47.5,F,2,69995.18,3,6
8204995,97,31.0,,2,67751.95999999999,1,4
4660576,96,62.5,,2,370386.01,6,9
1511115,190,35.5,F,2,37188.58,0,3
8765233,174,32.0,F,2,32685.97,1,4
368713,184,18.0,F,2,42218.09,1,4
1046182,325,45.0,M,3,2645921.89,1,4
1920285,167,34.5,F,2,99470.07,0,3
2710916,82,80.0,,2,448286.9,2,5
4778828,59,29.5,,2,58477.86,6,9
9715239,71,34.5,,3,65065.86,6,9
4532572,70,23.5,,2,36715.36,5,8
3749302,106,40.0,F,2,46797.38,6,9
8167168,86,55.0,,2,79034.37,2,5
720985,138,33.5,M,2,50181.61,6,9
3845048,317,66.0,F,2,30342.78,2,5
1613482,147,72.0,M,2,245733.21,5,8
6621265,128,65.5,F,2,33902.53,3,6
5795485,190,55.5,M,2,28773.29,0,3
2954100,85,52.0,,2,56158.24,4,7
1260511,78,59.5,,2,65447.13,1,4
2269063,58,27.5,,2,46434.67999999999,4,7
1145419,122,58.0,M,2,186178.16,4,7
5049612,57,48.5,,3,116860.62,5,8
8706027,160,39.0,M,2,105827.3,0,3
6475538,259,68.0,F,2,95649.04,0,3
8300317,242,59.0,F,2,146907.62,2,5
6306006,130,52.5,M,2,83708.65,3,6
9984341,75,26.0,,2,25257.66,0,3
8440069,66,50.5,,2,40473.88,0,3
2469240,176,59.5,M,2,25030.33,0,3
4396444,196,48.5,M,3,60093.49,6,9
8531945,324,71.5,M,2,61061.64,6,9
7010100,140,34.5,M,2,151978.72,6,9
5841697,151,30.5,M,3,125471.31,5,8
9090172,58,56.5,,2,39937.09,4,7
1264481,95,53.5,,2,552990.86,6,9
1901190,109,40.0,F,2,109048.98,5,8
9505917,148,40.0,M,2,42283.65,6,9
2858015,195,37.0,F,2,26801.39,4,7
6110816,73,34.5,M,2,329902.64,3,6
6949017,107,41.0,M,2,36143.71,2,5
792564,216,54.0,F,2,42887.53999999999,0,3
9325289,58,53.5,,2,61489.59,3,6
842266,169,59.0,F,2,143082.72999999998,6,9
7040050,173,39.0,M,2,139267.22999999998,6,9
1386336,116,52.5,F,2,36878.3,2,5
8190050,110,63.0,F,2,386282.47,3,6
8247054,59,31.0,,2,48826.39,6,9
5973078,346,72.5,M,2,609279.65,6,9
6734507,98,57.5,M,2,442724.24,6,9
4312954,44,24.0,,2,30776.94,2,5
101220,82,72.0,,2,96098.96,2,5
4527524,162,50.0,F,2,242885.94,2,5
2438878,79,26.0,,2,25253.71,1,4
4264988,202,64.0,F,2,188108.72,2,5
21596,142,43.0,,2,56511.63,0,3
7753751,167,49.5,M,2,119011.39,0,3
289716,70,59.0,,2,42158.42999999999,6,9
3428833,99,55.5,,2,178275.68,5,8
4111144,189,53.0,F,2,23972.21,4,7
39075,177,62.5,F,2,226185.21,2,5
432171,249,64.5,F,2,105192.96,0,4
843403,102,68.0,,2,56593.99,2,6
1478871,114,23.0,F,2,30979.04,3,6
9188890,142,57.5,M,2,79893.18,1,4
5233875,296,61.0,M,2,72803.08,4,7
6690818,284,72.0,F,2,63166.18,6,9
157852,280,59.0,F,2,26384.24,0,4
7121750,276,69.0,,2,243413.62,5,8
2487617,265,54.0,F,2,83440.06,2,5
8366249,258,63.0,F,2,52379.95,2,5
1932749,252,65.0,F,2,34030.13,2,5
6430556,223,32.0,M,2,55192.02,1,4
986222,119,59.5,M,2,615695.4,1,4
6283606,141,33.0,,2,115334.01,0,3
5624954,118,37.5,F,2,108234.59,1,4
6556240,106,62.5,M,2,94257.2,6,9
7923960,139,63.0,F,2,190832.82,5,8
5859990,82,40.5,,2,29754.94,4,7
7345720,337,27.5,M,2,97103.37,0,3
5822622,122,39.0,F,2,106972.92,0,3
5421958,251,59.5,M,2,1151871.2,5,8
4921993,160,65.5,,2,43467.02,0,3
5247830,179,28.0,M,2,72093.12,6,9
8743881,189,51.0,F,2,40643.52,1,4
1397460,91,34.5,,2,146559.15,4,7
7609239,60,33.0,,2,34941.869999999995,0,3
8873899,72,63.0,,2,26882.83,0,3
3097314,138,53.0,M,2,36667.81,2,5
7469730,180,32.0,F,3,148305.19,6,9
1655641,199,39.5,M,2,31374.17,2,5
5219815,131,67.0,M,2,64069.96,4,7
9282291,70,47.0,,2,40143.82,1,4
3175813,167,52.5,F,2,78171.91,2,5
7726256,87,54.0,,2,55742.36,0,3
1037226,105,76.5,F,2,161423.96999999997,3,7
9455754,100,32.0,F,2,32623.73,6,9
8377138,67,35.0,M,2,41801.26,0,3
8350607,95,35.5,,2,39601.17,4,7
1906211,168,53.0,F,2,232320.54,0,3
1807878,71,24.5,,2,31169.09,0,3
2864159,200,69.0,F,2,32807.649999999994,5,8
7242452,86,60.0,,2,35639.119999999995,4,7
7463739,81,30.0,,3,61651.74,6,9
6060172,192,69.5,M,2,104803.81,6,9
9910139,84,56.0,,2,60644.38,5,8
2361862,98,44.0,F,2,29502.15,4,7
9577508,78,69.5,,2,485448.07,6,9
7137684,111,34.0,F,2,61068.72,2,5
6481853,189,41.5,M,2,31386.34,5,8
2064307,404,32.0,M,3,88531.51,4,7
1148648,108,31.0,F,2,37168.74,0,4
4862163,189,44.0,M,3,189463.79,1,4
6543439,85,35.5,,2,53196.02,0,3
8742611,121,42.5,M,3,121252.09,3,6
6725242,235,50.0,,2,94690.19,2,5
8827652,146,63.5,F,2,30568.76,2,5
5992613,186,57.5,M,2,124665.5,6,9
7250671,277,55.0,,3,295342.79,3,6
8122785,263,62.5,F,3,58965.24,6,9
3709215,245,49.0,M,3,314340.97,1,4
9716117,215,57.0,M,2,61414.29,3,6
54363,199,86.5,F,2,340181.99,4,7
7931941,134,19.5,,2,36716.9,6,9
4786577,83,36.0,,2,32514.0,2,5
9486229,167,45.0,M,2,140676.49,6,9
5617838,94,20.0,,2,28912.81,1,4
4053606,127,35.0,F,2,3035631.57,5,9
2560272,167,67.5,M,2,44142.47,2,5
2314002,59,48.0,,2,214326.24,6,9
9281323,139,34.5,F,3,72645.16,6,9
5543024,406,71.5,M,3,426695.07,2,6
2488298,195,43.0,F,2,32574.38,2,5
2612987,125,25.0,F,2,36971.14,2,5
9283667,188,51.0,M,2,23877.33,4,7
2645926,190,65.0,F,2,34626.59,1,4
212071,197,40.5,F,2,40767.98,6,9
5435979,64,68.0,M,3,36995.94,3,6
8704203,208,41.0,M,3,364434.43,5,8
9840562,168,59.0,M,2,26784.18,5,8
2351990,154,51.0,M,3,333914.82,4,7
8817620,72,56.0,,2,30118.38,1,4
6669090,71,29.5,,3,50780.81,6,9
133565,78,30.0,,2,144291.78999999998,0,3
623616,70,30.0,,3,84584.42,2,5
5361077,93,63.0,,3,445060.26,3,6
7297777,170,40.0,F,2,93993.9,0,3
1555253,61,43.5,,2,39671.05,5,8
8778124,53,62.0,F,2,76304.78,6,9
6477372,58,44.0,,2,26229.18,0,3
4592680,65,28.0,,3,65828.82,6,9
4436193,73,35.0,,2,43111.91,3,6
2605357,82,28.5,,2,57710.62,4,8
960156,126,34.0,F,2,28027.84,0,3
3571971,78,23.0,,2,47996.36,0,3
8634106,92,37.5,,2,69725.19,6,9
5561667,272,31.0,F,2,42131.61,0,3
7726374,260,49.5,F,2,43651.84,0,3
1327508,218,44.0,M,2,632066.64,3,6
1271564,208,62.0,F,2,66625.59,0,3
5931978,202,65.5,F,2,108008.79,4,7
496578,200,72.0,F,2,179018.90999999997,6,9
3318469,167,64.5,M,2,298088.46,6,9
5566507,180,41.0,F,2,70011.29000000001,6,9
2674649,83,52.0,,2,633601.2300000001,3,6
6305830,417,67.5,F,2,769985.11,6,9
1786513,258,56.5,F,2,43562.78,2,5
8204062,131,57.0,M,2,273594.46,0,3
187498,175,37.0,M,2,27014.36,0,3
9709541,98,28.5,F,2,54702.63,6,9
2685475,160,50.0,M,2,111386.92,5,8
2651590,86,32.0,,2,33148.32,3,6
9163836,189,55.0,M,2,38700.13,6,9
3037959,153,61.5,M,2,163501.41999999998,3,6
1418876,125,28.5,M,2,100346.19,6,9
8454778,166,54.0,M,2,92697.86,3,6
4727512,222,75.5,F,2,24522.11,1,4
9863059,136,29.5,M,3,108337.18,5,8
8067207,189,38.5,M,3,101983.23,6,9
8801188,144,38.5,F,2,73022.07,0,3
3652802,89,49.0,,2,61421.35,6,9
6859848,91,40.5,,2,58563.06,0,3
437914,59,60.5,,2,42214.65,2,5
1235732,77,32.5,,2,47200.39,6,9
7883105,140,67.5,M,2,426065.01,4,7
4350594,448,62.5,F,2,28061.67,2,5
1659811,111,24.5,M,2,28818.82,0,3
2252694,83,32.0,,3,103531.81,5,8
1751674,106,61.5,M,2,799355.18,4,8
4834062,103,59.5,,2,45816.39,0,3
528117,103,47.0,,2,114498.12,6,9
1586726,68,55.5,M,2,266882.72,2,5
4026139,291,65.5,F,2,59133.14,6,9
4641950,267,78.0,F,2,129894.62,5,8
4979805,254,54.0,M,2,43280.78999999999,4,7
8975470,247,18.0,M,2,32816.88,0,3
8049083,239,49.0,M,3,407205.99,6,9
2388335,229,39.5,M,3,84891.97,5,8
3624926,213,43.0,F,2,55027.72,0,3
1115913,173,38.0,F,2,75003.1,1,4
2369831,171,94.0,,2,174410.49,0,3
7106275,70,22.5,,2,50207.69,0,3
2146627,171,57.0,M,2,41796.89,2,5
6380010,86,54.5,,2,29720.05,5,8
8054456,164,42.0,F,2,54001.17,6,9
766134,57,23.0,M,2,31656.08,4,7
4627911,58,63.0,,3,126977.64,6,9
2113706,95,72.0,,2,217725.56,6,9
6400868,342,70.5,M,3,269172.21,6,9
4106367,70,24.5,,2,27891.92,1,4
85515,342,75.0,F,2,45766.9,1,4
1913117,59,28.0,,2,27129.55,1,4
1182043,136,44.5,F,2,54594.49,2,5
4474416,119,33.5,,4,65708.73999999999,5,8
7607583,57,62.5,,2,116749.59,0,3
9483133,189,54.0,M,2,30269.47,3,6
6275502,74,49.5,,2,80650.95,1,4
6426677,166,64.5,F,3,54829.46,1,4
2226215,194,50.0,F,2,32699.74,6,9
3487311,264,57.0,F,2,72116.42,1,4
1709623,75,47.5,,2,60521.87,2,5
7257640,64,57.5,,2,352490.22,6,9
8658861,161,63.5,M,2,342115.16,4,7
8904136,93,47.0,,2,53351.14,5,8
4042144,79,23.0,,2,49535.14,4,7
3283339,157,53.0,,2,31515.47,1,4
823147,89,29.5,,2,31625.11,1,4
6944107,118,42.0,M,2,83933.43,1,4
2808713,56,23.5,,2,28839.0,6,9
7129864,336,29.0,M,3,55041.19,6,9
9497139,190,37.5,M,2,251028.28,5,8
3717634,108,62.5,M,2,40310.23,1,4
2938762,77,81.5,,2,393229.89,4,7
6312898,79,59.5,,2,409258.74,6,9
2359607,151,67.0,F,2,643782.15,5,8
1725207,156,67.5,,2,60491.85,3,7
2545034,83,63.0,M,2,55121.81,1,4
2986109,156,53.5,M,2,136516.32,2,5
8649165,76,26.5,,2,63159.52,1,4
2883620,59,29.5,,2,42316.69,2,5
3333535,64,61.0,,2,152744.91999999998,1,4
2532966,152,71.0,F,2,66479.5,2,5
8817189,77,59.5,,2,31571.66,6,9
9705533,301,77.5,,3,268359.69,5,8
4040498,259,28.5,F,2,38139.14,2,5
882187,256,47.0,,3,46627.9,4,7
9415132,252,60.0,F,2,177242.52000000002,4,7
7165652,251,61.0,M,3,39350.87,2,6
7063240,251,57.5,M,2,574571.55,6,9
6313081,250,71.0,F,3,418819.91,4,7
1719010,238,75.0,M,3,187874.98,5,8
3213427,227,42.5,F,3,87385.14,2,5
2107694,213,49.0,F,4,1096622.54,2,5
4816873,187,73.5,M,2,302407.27,5,8
4631546,77,30.0,,2,48548.07,1,4
8989552,152,32.5,,2,32972.619999999995,6,9
9404298,153,25.5,F,2,37149.46,6,9
3990290,193,36.0,M,5,286666.24,5,8
6223563,122,52.5,M,2,129384.73,0,3
1607366,253,53.5,M,2,66090.06,3,6
2192499,58,51.0,,2,26144.21,0,3
223224,71,30.5,M,2,57244.91,2,5
5538197,71,36.5,,2,63019.85,1,4
5734745,170,31.5,F,2,34753.11,0,3
3829756,64,31.0,,2,38631.09,0,3
5585354,82,29.0,,2,58282.26,2,5
882939,174,41.0,F,2,31686.73,2,5
492655,79,24.0,,2,33555.68,1,4
4100291,159,62.0,F,3,242646.15,5,8
1576322,59,24.0,,2,26698.4,1,4
1650287,190,70.0,M,2,74648.23999999999,1,4
4988221,97,66.5,,2,151714.93,6,9
9105658,166,51.0,F,2,75768.53,4,7
3324728,165,33.0,F,3,100901.84,6,9
824923,144,65.5,F,2,38044.69,2,5
6695350,124,35.0,M,3,117316.98,6,9
9616240,66,72.5,M,2,27477.48,1,4
5919815,94,31.5,,2,67032.64,6,9
2443596,273,70.5,,2,49137.05,0,3
9245893,267,43.5,F,3,764263.0800000001,3,6
4550637,220,43.5,F,4,68475.98999999999,4,7
9107385,189,57.0,M,2,116949.14,1,4
9013895,131,57.0,F,2,49086.39,1,4
7553621,82,30.5,,3,155780.51,0,3
2478628,198,47.0,F,2,32456.28,2,5
7160170,164,25.5,M,2,41507.83,2,5
6430198,166,68.5,F,2,240315.67,4,7
6135173,143,48.0,F,2,33210.81,0,3
6237192,155,59.0,F,2,100416.08,3,6
4887194,35,23.5,,3,69383.84,6,9
2548388,177,49.0,M,2,41819.21,2,5
3725597,96,58.5,,2,83791.26999999999,3,6
8076000,125,28.5,F,3,122322.54,4,8
5758766,124,29.0,,2,78142.11,4,7
2345585,139,42.0,M,2,44166.51,5,8
8105254,65,57.5,,2,232709.84000000003,6,9
6905133,178,42.0,M,2,76486.98999999999,6,9
7739194,157,66.0,M,3,691680.0800000001,6,9
7192218,60,28.0,,2,31930.53,4,7
7382803,69,24.0,,2,25114.45,6,9
3234485,178,71.0,F,2,32562.51,3,6
3656547,130,61.5,F,2,33076.3,6,9
5552661,81,51.0,,2,334298.41,2,5
9077491,110,34.0,M,2,44476.11,2,5
7884558,66,29.0,,2,53380.58,0,3
7351354,95,28.5,,2,35701.19,1,4
9181934,397,66.5,F,2,49118.07,1,5
613972,60,30.5,,2,26674.95,2,5
52461,152,46.0,F,2,118898.6,1,4
5362911,156,40.0,M,3,154519.31,1,4
1329282,171,41.5,M,3,37003.28,3,6
6158679,145,32.0,F,2,118879.39,1,4
730429,141,63.5,F,2,130807.12,1,4
9210908,148,33.0,M,3,30581.06,4,7
6415605,59,30.0,,2,27515.8,1,4
4341675,67,22.5,,3,34495.18,2,5
4660014,183,35.5,M,2,38525.54,2,5
2090464,94,21.5,,2,35024.16,6,9
8926354,90,33.5,,2,27641.09,0,3
3321186,94,27.0,,2,26369.84,4,7
6639436,118,48.0,M,4,426101.09,4,8
283840,196,72.5,M,2,61725.89,2,5
4360034,83,32.0,M,2,133524.34,6,9
1574816,334,65.5,F,2,302855.08,0,3
9383656,116,50.0,M,2,361247.34,0,3
7951273,154,56.0,M,3,170764.13,6,9
9309221,72,62.0,,2,33035.91,3,6
3763697,142,48.5,F,2,248717.4,6,9
1251242,196,38.5,M,4,861698.51,6,9
3195151,93,65.5,F,2,46562.16,0,3
9943749,129,52.5,F,2,35278.02,1,4
1735341,160,33.0,M,3,141876.11,5,8
3929153,70,30.5,,3,70418.59,5,8
1974550,70,26.0,,2,35818.16,1,4
3250691,71,25.0,F,2,25984.0,6,9
7804102,84,30.5,,2,64217.66,5,8
8560404,48,57.5,M,2,81639.01,1,4
7777394,173,38.0,M,3,56101.24,4,7
4483474,120,27.5,F,3,32621.93,6,9
5738894,101,62.0,,2,59137.97,2,5
4671186,286,66.5,F,2,76213.66,0,3
6002181,214,48.0,M,3,746472.2100000001,1,4
9834242,204,49.5,M,3,137276.26,5,8
7638689,198,66.0,F,2,38091.2,3,6
8880897,372,28.5,F,2,35848.5,0,3
1200201,76,72.0,F,2,56418.46,1,5
2386196,109,68.0,F,2,1061189.04,3,6
103669,64,38.5,M,2,49681.33,6,9
9170417,107,54.5,M,2,167647.53999999998,5,8
6018915,71,40.0,,2,51106.47,2,5
5827596,68,22.0,,3,186393.49,6,9
555,46,29.5,,2,25454.66,2,6
1500813,174,55.0,M,2,319742.07,4,7
3755533,252,28.0,M,2,24910.18,1,4
5688686,101,47.0,,2,28283.19,2,5
5886983,178,33.5,M,2,78707.23,6,9
4055095,576,64.5,M,2,1445198.44,4,8
4631763,83,33.0,,2,43136.86,3,6
5251468,99,42.5,,2,35405.56,2,5
1497269,346,76.5,M,3,180848.67,3,6
4727155,174,68.0,M,2,49165.89,6,9
665986,325,24.0,,2,227220.69,6,9
9574514,108,52.5,F,4,232463.41,5,8
1963936,141,44.5,M,2,148788.68,2,5
1131352,59,64.5,F,2,41405.77,5,8
8383466,212,57.0,F,4,116514.02,2,5
6232474,71,63.5,M,2,56442.2,5,8
4758953,66,53.5,M,2,25663.18,1,4
1374023,94,68.5,M,2,49898.76,6,9
1366806,186,53.5,F,2,53393.17,1,4
5703905,70,44.0,,2,60157.39,3,6
4297476,109,41.5,M,2,42585.49,0,4
6820567,76,46.0,,2,95270.75,4,7
9993886,89,55.0,,2,170184.34000000003,0,3
7870128,73,43.0,,2,55175.44,5,8
779520,191,40.0,,2,106503.41,6,9
4283579,78,32.0,,2,42268.41,1,4
9756335,368,82.5,M,3,346436.83,6,9
2678865,70,23.0,,2,34080.97,1,4
8366776,199,45.5,F,3,202892.6,4,7
4541952,86,27.5,,2,51914.3,2,6
8785454,198,77.0,F,2,116778.57,5,8
8694251,76,34.0,M,2,31813.36,1,4
2498134,140,30.5,M,2,273802.26,6,9
5249895,104,50.0,F,2,33328.71,0,3
2244717,130,29.5,M,2,34180.78,5,8
7415063,74,26.5,,2,73305.59,5,8
6509429,118,47.5,,2,98777.24,2,5
2492406,97,40.0,,2,72495.6,1,4
7343267,180,62.0,F,2,65173.12,5,8
8362852,162,27.0,F,2,65511.2,1,4
2620242,78,58.0,M,3,152895.25,3,6
8764690,118,55.5,M,2,37756.66,1,4
3623360,208,45.0,F,2,331505.16,5,8
7634507,181,67.5,F,2,301081.16,6,9
4663817,69,49.0,,4,933893.26,6,9
3254156,284,76.0,F,2,102653.69,0,4
3841482,279,74.5,M,3,66112.35,6,9
3433836,278,51.5,F,2,38140.4,3,6
7907386,271,26.0,F,2,119490.48,0,3
8271883,242,40.0,,3,45708.92999999999,1,4
8252250,234,50.0,F,2,38268.61,2,5
2390810,213,67.5,F,2,172061.96000000002,0,4
5237799,205,33.5,M,3,55822.07,6,9
5299432,160,42.0,F,2,47587.58,3,6
6000981,65,21.5,M,2,45350.32,2,5
333321,162,30.0,M,2,34773.74,3,6
2935066,149,65.5,M,2,26941.33,1,4
720446,189,64.5,F,2,129403.82,3,6
8301753,41,58.0,,2,141066.3,3,6
8981196,308,36.0,F,3,194833.66,6,9
1682654,193,35.5,M,2,43443.42,1,4
804448,82,36.0,,2,115546.13,5,8
8279228,160,49.5,M,3,232714.99,3,6
4314548,54,17.5,,2,36193.72,2,5
8442614,68,18.0,,3,360777.78,3,6
6247985,92,62.0,,2,26617.11,1,4
5764536,80,66.5,,2,93498.67,2,5
829902,101,28.5,,2,56320.09,5,8
1060842,214,46.0,M,2,73528.79000000001,5,8
7007505,106,27.5,M,2,25062.38,6,9
3643022,59,85.0,M,2,71444.39,4,7
8118239,71,53.0,,2,28935.62,3,6
3476892,71,27.5,,2,33405.06,5,8
1543254,167,33.0,M,2,125327.33,3,6
2484214,118,54.5,M,2,190495.47,2,5
1220588,182,67.5,F,2,63330.85,2,5
4458887,155,55.5,F,4,1093459.14,2,5
5540761,206,45.0,M,2,38801.48,2,5
2496847,78,66.0,,2,399657.92,2,5
3861702,85,43.5,,3,58840.28,0,3
2337961,149,41.5,F,2,118058.93,6,9
4243424,84,40.0,,2,24178.39,2,5
7069087,314,28.0,M,2,28855.77,6,9
4585909,59,25.0,,2,51476.22,1,4
2601019,132,63.0,F,2,258566.57,4,7
4904248,60,60.5,,2,222955.27,6,9
8329209,154,75.5,M,2,218707.54,0,3
3122525,78,57.5,,2,24474.33,0,3
6706517,154,48.5,M,2,239542.14,0,3
3642858,180,29.0,F,3,128929.72,6,9
4449592,162,52.5,F,2,32927.91,0,3
7009777,343,43.5,M,4,974584.18,6,9
9052277,189,71.0,F,2,33975.68,5,8
4267969,181,42.5,M,2,78325.98,6,9
8535149,94,65.5,,2,591008.54,6,9
1173753,189,55.5,M,3,167955.40999999997,1,4
7941869,282,43.0,M,3,126263.96,3,6
4679420,280,49.5,M,3,218166.2,4,7
2315149,254,19.5,F,3,37920.16,2,5
9489392,250,55.0,M,2,185713.1,6,9
3434377,250,64.5,M,3,1226948.17,6,9
1161091,228,47.5,M,3,207963.51,2,5
8420304,219,64.0,M,2,149267.47,6,9
3019051,214,45.0,F,3,130479.67,5,8
4778144,76,54.5,,2,87533.5,3,6
4190859,78,68.0,,2,55924.92,3,6
9924401,167,66.0,F,2,182300.56,2,5
2920041,63,66.5,F,2,44967.26,4,8
7772386,169,41.5,F,2,45044.94,0,3
2760399,71,65.0,,2,80557.42,3,6
2748956,196,44.5,M,3,304884.24,5,8
5171196,339,32.5,,2,148304.53,2,5
1606891,95,30.0,,2,76447.86,2,5
491303,167,71.0,M,4,507530.36,6,9
9788611,181,33.0,M,3,122203.82,3,6
8207278,61,58.5,,2,77222.32,4,7
921574,82,41.0,,2,69740.23,3,6
2603190,72,27.5,,2,32725.68,1,4
4192940,60,50.5,,2,40204.21,4,7
1373403,58,28.5,,2,29879.61,3,6
5044143,68,37.5,M,4,62401.34,6,9
5058901,195,48.5,F,2,36252.0,0,3
5811616,188,34.5,F,3,86606.56,4,7
450002,376,71.0,F,3,277991.95,5,8
7718315,122,37.0,F,2,52600.42,0,3
6837952,191,67.0,F,2,215644.34000000003,5,8
8726016,178,30.0,M,2,32134.56,0,3
8386410,75,54.5,F,2,116467.53,0,3
1824402,80,38.5,M,3,338321.44,4,7
5734970,182,48.0,M,2,31600.12,1,4
5914038,176,59.5,,2,71703.65,4,7
8652686,203,37.5,M,2,27324.04,1,4
5513087,179,22.0,F,3,79735.91,6,9
5352556,98,71.5,,2,68650.48,6,9
3544918,190,53.5,M,2,33001.369999999995,1,4
5598564,70,76.0,,2,37253.74,1,4
9222610,342,53.5,M,2,93426.8,3,6
149685,83,45.0,,2,59594.72,2,5
4009335,144,32.5,M,4,112037.21,6,9
6749040,59,29.0,,2,31299.64,3,6
11040,69,31.5,,3,50531.17999999999,6,9
8701546,170,58.0,F,2,34053.69,1,4
5732702,110,58.0,,2,529377.1,6,9
687186,91,43.5,,2,31864.32,0,3
8574639,75,46.0,,2,32229.01,0,3
1407523,170,47.0,F,2,37156.11,2,5
528492,88,32.0,,2,67220.28,6,9
9439910,149,59.0,M,2,33256.78,0,3
2494435,129,41.0,M,2,46700.31,2,5
3281711,241,48.5,M,2,575045.86,1,4
4239436,64,64.5,M,2,37591.4,4,7
3413858,191,63.5,F,2,41362.22,1,4
9733107,193,54.5,F,2,300397.14,5,8
291182,167,55.5,F,2,79352.81,2,6
8515641,77,31.0,,2,29913.35,3,6
7953598,58,17.5,,2,40087.02,0,3
825852,308,63.0,M,2,193052.29,2,5
8188992,270,44.0,F,2,120315.36,5,8
